type,time,latitude,longitude,altitude (m),name,desc
T,2022-06-29 02:15:11.576,22.244109700,114.233174300,49.6,,
T,2022-06-29 02:15:12.919,22.244100400,114.233179300,49.7,,
T,2022-06-29 02:15:14.19,22.244090500,114.233184100,49.8,,
T,2022-06-29 02:15:15.126,22.244080800,114.233187800,49.8,,
T,2022-06-29 02:15:15.889,22.244071500,114.233190000,49.7,,
T,2022-06-29 02:15:16.635,22.244062300,114.233191600,49.7,,
T,2022-06-29 02:15:17.545,22.244051000,114.233193000,49.6,,
T,2022-06-29 02:15:26.378,22.243941000,114.233202100,48.2,,
T,2022-06-29 02:15:27.141,22.243931600,114.233203800,48.2,,
T,2022-06-29 02:15:27.992,22.243921200,114.233206200,48.1,,
T,2022-06-29 02:15:29.047,22.243908500,114.233210000,48.1,,
T,2022-06-29 02:15:30.105,22.243898000,114.233213900,48.1,,
T,2022-06-29 02:15:31.504,22.243888300,114.233219000,48.2,,
T,2022-06-29 02:15:32.287,22.243879900,114.233224400,48.2,,
T,2022-06-29 02:15:33.106,22.243872300,114.233230400,48.2,,
T,2022-06-29 02:15:46.576,22.243784500,114.233313000,48.9,,
T,2022-06-29 02:15:47.293,22.243777000,114.233318300,48.8,,
T,2022-06-29 02:15:47.945,22.243769900,114.233322600,48.8,,
T,2022-06-29 02:15:48.904,22.243758700,114.233327200,48.5,,
T,2022-06-29 02:15:49.911,22.243746600,114.233330900,48.2,,
T,2022-06-29 02:15:55.79,22.243674600,114.233346500,46.2,,
T,2022-06-29 02:15:57.125,22.243658500,114.233351200,45.9,,
T,2022-06-29 02:15:58.669,22.243640400,114.233358400,45.6,,
T,2022-06-29 02:15:59.557,22.243630500,114.233363800,45.5,,
T,2022-06-29 02:16:00.616,22.243620300,114.233370900,45.5,,
T,2022-06-29 02:16:01.957,22.243611400,114.233378100,45.6,,
T,2022-06-29 02:17:51.2,22.243005300,114.233929200,53.2,,
T,2022-06-29 02:17:51.989,22.242998300,114.233936700,53.0,,
T,2022-06-29 02:17:53.106,22.242989500,114.233948400,52.9,,
T,2022-06-29 02:17:54.144,22.242982100,114.233959900,52.8,,
T,2022-06-29 02:17:54.79,22.242978300,114.233967100,52.8,,
T,2022-06-29 02:17:55.916,22.242975100,114.233975500,52.9,,
T,2022-06-29 02:17:57.267,22.242972200,114.233984400,53.0,,
T,2022-06-29 02:18:13.293,22.242945400,114.234077500,54.5,,
T,2022-06-29 02:18:16.545,22.242938400,114.234097200,54.8,,
T,2022-06-29 02:18:19.401,22.242930700,114.234115700,55.0,,
T,2022-06-29 02:18:23.556,22.242916800,114.234144400,55.3,,
T,2022-06-29 02:18:41.92,22.242834200,114.234293900,56.2,,
T,2022-06-29 02:18:42.643,22.242828900,114.234301800,56.2,,
T,2022-06-29 02:18:43.426,22.242822300,114.234309600,56.1,,
T,2022-06-29 02:18:44.201,22.242814800,114.234316200,56.0,,
T,2022-06-29 02:18:45.029,22.242805600,114.234321300,55.7,,
T,2022-06-29 02:18:45.784,22.242796700,114.234324700,55.4,,
T,2022-06-29 02:18:46.783,22.242784400,114.234326900,54.9,,
T,2022-06-29 02:18:47.821,22.242771500,114.234328300,54.4,,
T,2022-06-29 02:19:03.412,22.242576900,114.234336400,47.4,,
T,2022-06-29 02:19:04.481,22.242563700,114.234338600,47.0,,
T,2022-06-29 02:19:05.55,22.242550900,114.234342700,46.6,,
T,2022-06-29 02:19:06.431,22.242541100,114.234348100,46.4,,
T,2022-06-29 02:19:08.214,22.242543700,114.234352400,46.6,,
T,2022-06-29 02:19:17.127,22.242556600,114.234374100,47.8,,
T,2022-06-29 02:19:19.003,22.242559400,114.234378600,48.1,,
T,2022-06-29 02:19:20.129,22.242546600,114.234384900,47.8,,
T,2022-06-29 02:19:20.854,22.242538700,114.234389700,47.6,,
T,2022-06-29 02:19:29.05,22.242453800,114.234451500,46.8,,
T,2022-06-29 02:19:29.832,22.242446600,114.234457600,46.8,,
T,2022-06-29 02:19:31.396,22.242436900,114.234467600,46.9,,
T,2022-06-29 02:19:32.94,22.242430400,114.234476000,47.0,,
T,2022-06-29 02:19:35.034,22.242425200,114.234485600,47.2,,
T,2022-06-29 02:19:35.496,22.242420100,114.234482700,46.9,,
T,2022-06-29 02:19:37.264,22.242400600,114.234471500,45.9,,
T,2022-06-29 02:19:37.869,22.242393900,114.234467700,45.5,,
T,2022-06-29 02:19:58.422,22.242356200,114.234555000,47.7,,
T,2022-06-29 02:20:01.072,22.242350300,114.234566800,48.0,,
T,2022-06-29 02:20:04.316,22.242340800,114.234582400,48.3,,
T,2022-06-29 02:20:53.341,22.242116400,114.234888700,51.7,,
T,2022-06-29 02:20:54.432,22.242109300,114.234899100,51.7,,
T,2022-06-29 02:21:00.714,22.242077100,114.234954500,51.9,,
T,2022-06-29 02:21:03.967,22.242065300,114.234980100,52.1,,
T,2022-06-29 02:21:14.592,22.242019000,114.235101700,52.2,,
T,2022-06-29 02:21:19.151,22.241993500,114.235156700,51.9,,
T,2022-06-29 02:21:20.696,22.241984600,114.235175200,51.7,,
T,2022-06-29 02:21:22.138,22.241975200,114.235191800,51.4,,
T,2022-06-29 02:21:23.864,22.241962600,114.235210700,51.0,,
T,2022-06-29 02:21:26.557,22.241941500,114.235239000,50.3,,
T,2022-06-29 02:21:31.006,22.241904500,114.235283800,49.4,,
T,2022-06-29 02:21:39.466,22.241830500,114.235365300,47.8,,
T,2022-06-29 02:21:41.152,22.241816400,114.235382200,47.4,,
T,2022-06-29 02:21:43.126,22.241801000,114.235403000,47.0,,
T,2022-06-29 02:21:45.115,22.241787900,114.235425800,46.8,,
T,2022-06-29 02:21:47.783,22.241775000,114.235459000,46.7,,
T,2022-06-29 02:21:50.68,22.241765000,114.235494000,46.7,,
T,2022-06-29 02:21:53.986,22.241757500,114.235528000,46.8,,
T,2022-06-29 02:21:56.153,22.241754500,114.235547000,46.9,,
T,2022-06-29 02:21:58.234,22.241753000,114.235565000,47.1,,
T,2022-06-29 02:22:00.888,22.241753500,114.235585000,47.2,,
T,2022-06-29 02:22:03.651,22.241755000,114.235603000,47.5,,
T,2022-06-29 02:22:13.731,22.241763000,114.235661000,48.4,,
T,2022-06-29 02:22:16.39,22.241764500,114.235678000,48.7,,
T,2022-06-29 02:22:18.693,22.241765000,114.235695000,48.8,,
T,2022-06-29 02:22:19.757,22.241764300,114.235705500,48.9,,
T,2022-06-29 02:22:20.475,22.241762500,114.235715000,48.9,,
T,2022-06-29 02:22:21.101,22.241760000,114.235723000,48.8,,
T,2022-06-29 02:22:23.287,22.241749000,114.235750000,48.3,,
T,2022-06-29 02:22:27.124,22.241727000,114.235796000,47.4,,
T,2022-06-29 02:22:28.792,22.241719500,114.235817000,47.1,,
T,2022-06-29 02:22:30.389,22.241715000,114.235838000,47.0,,
T,2022-06-29 02:22:32.022,22.241714000,114.235860000,46.9,,
T,2022-06-29 02:22:34.122,22.241716000,114.235878000,47.0,,
T,2022-06-29 02:22:38.129,22.241723000,114.235897700,47.4,,
T,2022-06-29 02:22:43.179,22.241733500,114.235915000,48.0,,
T,2022-06-29 02:22:50.483,22.241750000,114.235935000,48.9,,
T,2022-06-29 02:23:25.287,22.241839000,114.236017000,53.2,,
T,2022-06-29 02:23:31.112,22.241855500,114.236035000,53.8,,
T,2022-06-29 02:23:36.033,22.241870000,114.236055000,54.3,,
T,2022-06-29 02:23:40.088,22.241882500,114.236076000,54.7,,
T,2022-06-29 02:23:43.628,22.241894000,114.236098000,55.0,,
T,2022-06-29 02:24:50.379,22.242062000,114.236453000,61.2,,
T,2022-06-29 02:24:57.358,22.242075500,114.236485000,61.9,,
T,2022-06-29 02:25:03.819,22.242088000,114.236520000,62.5,,
T,2022-06-29 02:25:17.876,22.242116000,114.236616000,63.6,,
T,2022-06-29 02:25:20.818,22.242122000,114.236641000,63.8,,
T,2022-06-29 02:25:23.21,22.242126000,114.236667000,63.9,,
T,2022-06-29 02:25:27.555,22.242125000,114.236684000,64.4,,
T,2022-06-29 02:25:30.733,22.242120000,114.236700000,64.7,,
T,2022-06-29 02:25:32.436,22.242114000,114.236711000,64.8,,
T,2022-06-29 02:25:33.36,22.242106000,114.236720000,64.8,,
T,2022-06-29 02:25:34.356,22.242095500,114.236727200,64.6,,
T,2022-06-29 02:25:35.33,22.242084000,114.236731500,64.4,,
T,2022-06-29 02:25:36.387,22.242071000,114.236734000,64.0,,
T,2022-06-29 02:25:37.833,22.242053000,114.236732500,63.2,,
T,2022-06-29 02:25:39.226,22.242036000,114.236728500,62.4,,
T,2022-06-29 02:25:40.557,22.242020500,114.236722000,61.5,,
T,2022-06-29 02:25:41.915,22.242006000,114.236712500,60.6,,
T,2022-06-29 02:25:43.308,22.241993000,114.236700000,59.5,,
T,2022-06-29 02:25:53.151,22.241910000,114.236602000,55.2,,
T,2022-06-29 02:25:55.72,22.241886000,114.236579000,54.8,,
T,2022-06-29 02:25:58.167,22.241861000,114.236560000,54.2,,
T,2022-06-29 02:26:01.127,22.241829000,114.236540000,53.5,,
T,2022-06-29 02:26:11.279,22.241715000,114.236480000,50.5,,
T,2022-06-29 02:26:24.328,22.241590000,114.236367000,46.9,,
T,2022-06-29 02:26:54.271,22.241216000,114.236368700,46.5,,
T,2022-06-29 02:27:25.04,22.240989000,114.236425000,48.5,,
T,2022-06-29 02:27:52.468,22.240656000,114.236338000,45.3,,
T,2022-06-29 02:28:08.65,22.240489000,114.236215000,42.6,,
T,2022-06-29 02:28:20.376,22.240398000,114.236091000,39.1,,
T,2022-06-29 02:28:53.395,22.240181700,114.236049600,41.7,,
T,2022-06-29 02:29:13.086,22.240093200,114.236070300,43.8,,
T,2022-06-29 02:30:14.774,22.239747000,114.236250000,48.9,,
T,2022-06-29 02:30:54.089,22.239557000,114.236389000,52.4,,
T,2022-06-29 02:31:58.409,22.239482900,114.236590700,60.5,,
T,2022-06-29 02:32:14.838,22.239286100,114.236653500,60.1,,
T,2022-06-29 02:32:22.194,22.239198000,114.236625300,57.6,,
T,2022-06-29 02:32:41.988,22.239081000,114.236390000,48.9,,
T,2022-06-29 02:32:50.746,22.239005000,114.236305000,46.6,,
T,2022-06-29 02:33:14.694,22.238889100,114.236311300,49.1,,
T,2022-06-29 02:33:56.162,22.238676000,114.236403000,52.9,,
T,2022-06-29 02:34:21.551,22.238367000,114.236326000,49.2,,
T,2022-06-29 02:35:23.141,22.238147000,114.236425000,56.3,,
T,2022-06-29 02:36:16.619,22.237918700,114.236434200,62.2,,
T,2022-06-29 02:37:06.695,22.237690900,114.236396300,67.4,,
T,2022-06-29 02:37:15.011,22.237632400,114.236345900,67.8,,
T,2022-06-29 02:37:20,22.237633500,114.236278600,66.4,,
T,2022-06-29 02:37:33.549,22.237735000,114.236132300,61.3,,
T,2022-06-29 02:38:09.832,22.237972800,114.235715500,43.4,,
T,2022-06-29 02:38:17.606,22.237993900,114.235613100,40.9,,
T,2022-06-29 02:38:28.385,22.237890000,114.235520600,40.4,,
T,2022-06-29 02:39:12.854,22.237657900,114.235575200,44.6,,
T,2022-06-29 02:40:31.158,22.237280600,114.235728300,52.3,,
T,2022-06-29 02:40:51.834,22.237174000,114.235786000,54.1,,
T,2022-06-29 02:41:14.997,22.236891000,114.235851000,53.1,,
T,2022-06-29 02:41:31.342,22.236691700,114.235898800,52.6,,
T,2022-06-29 02:41:41.629,22.236564200,114.235881600,51.1,,
T,2022-06-29 02:42:46.296,22.236351500,114.236072500,58.2,,
T,2022-06-29 02:42:58.465,22.236223300,114.236089600,58.5,,
T,2022-06-29 02:43:06.318,22.236127700,114.236065900,57.3,,
T,2022-06-29 02:43:19.873,22.235977200,114.235982100,53.1,,
T,2022-06-29 02:43:33.36,22.235884000,114.235830500,47.9,,
T,2022-06-29 02:43:40.266,22.235849300,114.235850700,48.5,,
T,2022-06-29 02:45:27.071,22.235207500,114.236163100,56.9,,
T,2022-06-29 02:45:55.85,22.234857800,114.236073200,53.0,,
T,2022-06-29 02:46:32.21,22.234611800,114.236150800,55.7,,
T,2022-06-29 02:46:45.034,22.234452700,114.236130700,53.7,,
T,2022-06-29 02:47:03.54,22.234291000,114.236176100,54.6,,
T,2022-06-29 02:47:13.063,22.234184100,114.236192500,54.7,,
T,2022-06-29 02:47:37.435,22.234048600,114.236278600,56.7,,
T,2022-06-29 02:48:01.309,22.233755000,114.236335000,55.5,,
T,2022-06-29 02:48:09.958,22.233717200,114.236371500,56.2,,
T,2022-06-29 02:48:22.906,22.233683000,114.236460000,57.2,,
T,2022-06-29 02:48:51.121,22.233583800,114.236770600,57.8,,
T,2022-06-29 02:49:35.176,22.233623500,114.237081800,61.3,,
T,2022-06-29 02:50:02.007,22.233703000,114.237189000,64.1,,
T,2022-06-29 02:50:10.61,22.233613600,114.237253400,62.7,,
T,2022-06-29 02:50:33.002,22.233335500,114.237221200,58.0,,
T,2022-06-29 02:50:56.399,22.233047500,114.237167600,52.3,,
T,2022-06-29 02:51:11.582,22.232958200,114.237264100,53.2,,
T,2022-06-29 02:51:38.354,22.232928400,114.237446500,55.3,,
T,2022-06-29 02:51:45.899,22.232839000,114.237478700,55.1,,
T,2022-06-29 02:51:59.785,22.232680100,114.237403600,52.7,,
T,2022-06-29 02:52:54.148,22.232491400,114.237650400,57.8,,
T,2022-06-29 02:53:02.899,22.232382100,114.237650400,57.6,,
T,2022-06-29 02:53:20.46,22.232362300,114.237414400,51.2,,
T,2022-06-29 02:53:31.159,22.232272900,114.237307100,47.8,,
T,2022-06-29 02:53:52.374,22.232014700,114.237242700,44.9,,
T,2022-06-29 02:54:55.293,22.231766400,114.237382200,51.6,,
T,2022-06-29 02:55:08.334,22.231667100,114.237242700,49.5,,
T,2022-06-29 02:55:32.478,22.231379100,114.237146100,47.5,,
T,2022-06-29 02:56:24.682,22.230976100,114.237373100,50.1,,
T,2022-06-29 02:57:02.233,22.230743500,114.237553800,52.6,,
T,2022-06-29 02:57:23.042,22.230485300,114.237521600,48.3,,
T,2022-06-29 02:58:11.798,22.230237000,114.237596700,53.0,,
T,2022-06-29 02:58:57.087,22.229720500,114.237532400,53.6,,
T,2022-06-29 02:59:58.396,22.229502100,114.237671800,60.5,,
T,2022-06-29 03:00:29.244,22.229283600,114.237693300,62.7,,
T,2022-06-29 03:00:48.012,22.229084900,114.237650400,63.1,,
T,2022-06-29 03:01:15.881,22.228851500,114.237371400,55.5,,
T,2022-06-29 03:01:25.7,22.228778800,114.237264700,51.2,,
T,2022-06-29 03:01:56.413,22.228524300,114.236954600,42.6,,
T,2022-06-29 03:02:01.97,22.228464300,114.236916900,41.4,,
T,2022-06-29 03:02:31.495,22.228095600,114.236908300,38.1,,
T,2022-06-29 03:02:52.55,22.227846500,114.236999400,34.8,,
T,2022-06-29 03:03:06.361,22.227674000,114.237001000,31.7,,
T,2022-06-29 03:03:23.811,22.227463000,114.236942000,27.5,,
T,2022-06-29 03:03:43.695,22.227216900,114.236978200,26.4,,
T,2022-06-29 03:04:07.09,22.226927400,114.236935300,22.6,,
T,2022-06-29 03:04:25.107,22.226702500,114.236926600,20.7,,
T,2022-06-29 03:05:06.719,22.226758100,114.237063900,25.8,,
T,2022-06-29 03:06:06.072,22.226874900,114.237226700,33.2,,
T,2022-06-29 03:06:31.347,22.226895000,114.237307100,36.3,,
T,2022-06-29 03:06:59.343,22.226895000,114.237403600,39.8,,
T,2022-06-29 03:07:25.506,22.226847000,114.237505000,42.8,,
T,2022-06-29 03:07:35.656,22.226749200,114.237549600,43.0,,
T,2022-06-29 03:07:55.864,22.226723000,114.237621800,45.5,,
T,2022-06-29 03:07:59.937,22.226720000,114.237635800,46.0,,
T,2022-06-29 03:08:04.764,22.226718500,114.237652000,46.6,,
T,2022-06-29 03:08:09.732,22.226718800,114.237668300,47.2,,
T,2022-06-29 03:08:18.051,22.226721800,114.237695100,48.2,,
T,2022-06-29 03:08:23.091,22.226722500,114.237711600,48.9,,
T,2022-06-29 03:08:27.44,22.226722200,114.237726000,49.4,,
T,2022-06-29 03:08:34.402,22.226719900,114.237749300,50.3,,
T,2022-06-29 03:08:37.145,22.226719500,114.237758400,50.6,,
T,2022-06-29 03:08:39.764,22.226720300,114.237766900,51.0,,
T,2022-06-29 03:08:47.966,22.226725400,114.237791500,52.0,,
T,2022-06-29 03:08:50.929,22.226725900,114.237800200,52.4,,
T,2022-06-29 03:08:57.74,22.226724800,114.237820500,53.3,,
T,2022-06-29 03:09:00.912,22.226725400,114.237829800,53.7,,
T,2022-06-29 03:09:03.934,22.226727400,114.237838400,54.1,,
T,2022-06-29 03:09:09.688,22.226733700,114.237854200,54.9,,
T,2022-06-29 03:09:11.803,22.226735100,114.237860200,55.1,,
T,2022-06-29 03:09:14.663,22.226735400,114.237868600,55.5,,
T,2022-06-29 03:09:56.643,22.226732300,114.237993100,61.0,,
T,2022-06-29 03:09:59.604,22.226731400,114.238002000,61.3,,
T,2022-06-29 03:10:01.829,22.226727900,114.238009000,61.6,,
T,2022-06-29 03:10:03.765,22.226722700,114.238015200,61.8,,
T,2022-06-29 03:10:14.292,22.226676200,114.238049400,62.8,,
T,2022-06-29 03:10:16.882,22.226667500,114.238058100,63.1,,
T,2022-06-29 03:10:18.879,22.226661100,114.238067600,63.3,,
T,2022-06-29 03:10:21.141,22.226656900,114.238077200,63.5,,
T,2022-06-29 03:10:23.337,22.226654700,114.238085500,63.8,,
T,2022-06-29 03:10:27.413,22.226654100,114.238098900,64.3,,
T,2022-06-29 03:10:43.266,22.226654600,114.238149300,66.3,,
T,2022-06-29 03:10:48.398,22.226656100,114.238164800,67.0,,
T,2022-06-29 03:10:59.084,22.226660700,114.238196200,68.4,,
T,2022-06-29 03:11:02.515,22.226663700,114.238205300,68.8,,
T,2022-06-29 03:11:05.252,22.226668000,114.238211600,69.2,,
T,2022-06-29 03:11:14.491,22.226692100,114.238231000,70.3,,
T,2022-06-29 03:11:18.384,22.226699400,114.238240500,70.8,,
T,2022-06-29 03:11:22.204,22.226704500,114.238250700,71.3,,
T,2022-06-29 03:11:26.391,22.226708200,114.238262600,71.9,,
T,2022-06-29 03:11:30.913,22.226710900,114.238275900,72.5,,
T,2022-06-29 03:11:44.849,22.226714800,114.238318300,74.3,,
T,2022-06-29 03:11:47.498,22.226716700,114.238325900,74.6,,
T,2022-06-29 03:11:54.924,22.226729600,114.238344300,75.5,,
T,2022-06-29 03:11:57.418,22.226733300,114.238351000,75.9,,
T,2022-06-29 03:12:31.808,22.226765200,114.238454300,80.3,,
T,2022-06-29 03:12:35.711,22.226767300,114.238466800,80.7,,
T,2022-06-29 03:12:45.92,22.226769000,114.238500800,82.0,,
T,2022-06-29 03:12:48.028,22.226770100,114.238507600,82.3,,
T,2022-06-29 03:12:50.022,22.226772400,114.238513600,82.5,,
T,2022-06-29 03:12:52.101,22.226776400,114.238519200,82.8,,
T,2022-06-29 03:12:54.192,22.226782700,114.238523700,83.1,,
T,2022-06-29 03:12:56.339,22.226790800,114.238527400,83.3,,
T,2022-06-29 03:12:58.115,22.226799200,114.238529400,83.5,,
T,2022-06-29 03:13:02.103,22.226824100,114.238529700,83.8,,
T,2022-06-29 03:13:24.043,22.226823600,114.238606200,86.5,,
T,2022-06-29 03:13:25.454,22.226826200,114.238610300,86.7,,
T,2022-06-29 03:13:25.954,22.226829200,114.238610600,86.7,,
T,2022-06-29 03:13:26.293,22.226832800,114.238608200,86.7,,
T,2022-06-29 03:13:30.122,22.226865700,114.238570700,85.8,,
T,2022-06-29 03:13:41.905,22.227005200,114.238520000,85.6,,
T,2022-06-29 03:14:01.575,22.227035600,114.238588300,88.0,,
T,2022-06-29 03:14:03.411,22.227040100,114.238594200,88.2,,
T,2022-06-29 03:14:05.508,22.227048400,114.238599500,88.4,,
T,2022-06-29 03:14:07.486,22.227058300,114.238603400,88.6,,
T,2022-06-29 03:14:13.167,22.227090500,114.238612400,89.1,,
T,2022-06-29 03:14:15.65,22.227101200,114.238617700,89.4,,
T,2022-06-29 03:14:18.285,22.227111000,114.238624100,89.6,,
T,2022-06-29 03:14:21.004,22.227117600,114.238632200,90.0,,
T,2022-06-29 03:14:23.998,22.227122300,114.238642000,90.3,,
T,2022-06-29 03:14:29.882,22.227128600,114.238662100,91.0,,
T,2022-06-29 03:14:37.336,22.227067700,114.238684800,91.4,,
T,2022-06-29 03:15:36.809,22.227147600,114.238885900,98.6,,
T,2022-06-29 03:15:42.21,22.227126200,114.238899700,99.2,,
T,2022-06-29 03:16:28.369,22.227150000,114.239020400,105.4,,
T,2022-06-29 03:16:36.558,22.227106100,114.239038200,106.1,,
T,2022-06-29 03:17:46.483,22.227114500,114.239232400,115.4,,
T,2022-06-29 03:17:51.478,22.227116200,114.239247600,116.0,,
T,2022-06-29 03:17:55.51,22.227118800,114.239259700,116.5,,
T,2022-06-29 03:17:59.649,22.227123300,114.239271800,117.1,,
T,2022-06-29 03:18:02.209,22.227128200,114.239278800,117.4,,
T,2022-06-29 03:18:04.27,22.227134000,114.239283900,117.6,,
T,2022-06-29 03:18:06.511,22.227141900,114.239288900,117.9,,
T,2022-06-29 03:18:13.29,22.227171600,114.239301800,118.6,,
T,2022-06-29 03:18:17.937,22.227165400,114.239316200,119.1,,
T,2022-06-29 03:18:38.898,22.227116300,114.239381400,121.6,,
T,2022-06-29 03:18:41.838,22.227110200,114.239390700,121.9,,
T,2022-06-29 03:18:45.269,22.227104200,114.239401600,122.4,,
T,2022-06-29 03:18:54.333,22.227091800,114.239430500,123.5,,
T,2022-06-29 03:18:58.035,22.227088000,114.239442300,123.9,,
T,2022-06-29 03:19:09.927,22.227079000,114.239485700,125.4,,
T,2022-06-29 03:19:16.768,22.227076600,114.239510600,126.2,,
T,2022-06-29 03:19:30.97,22.227076300,114.239561600,127.9,,
T,2022-06-29 03:19:44.971,22.227078800,114.239611300,129.7,,
T,2022-06-29 03:19:51.669,22.227065400,114.239637100,130.4,,
T,2022-06-29 03:19:53.559,22.227062900,114.239644300,130.6,,
T,2022-06-29 03:19:55.722,22.227061800,114.239652300,130.9,,
T,2022-06-29 03:19:57.234,22.227062800,114.239657500,131.1,,
T,2022-06-29 03:19:58.488,22.227064900,114.239661400,131.2,,
T,2022-06-29 03:19:59.831,22.227068700,114.239664900,131.4,,
T,2022-06-29 03:20:00.916,22.227072600,114.239667300,131.5,,
T,2022-06-29 03:20:01.689,22.227076900,114.239668100,131.6,,
T,2022-06-29 03:20:02.252,22.227081900,114.239667400,131.6,,
T,2022-06-29 03:20:02.878,22.227089400,114.239665000,131.6,,
T,2022-06-29 03:20:16.334,22.227089800,114.239713000,133.3,,
T,2022-06-29 03:20:31.081,22.227101800,114.239774500,134.9,,
T,2022-06-29 03:21:10.723,22.227192600,114.239913900,139.4,,
T,2022-06-29 03:21:50.285,22.227483200,114.239906700,142.2,,
T,2022-06-29 03:22:05.93,22.227640400,114.239781300,140.1,,
T,2022-06-29 03:22:28.304,22.227741200,114.239829800,142.4,,
T,2022-06-29 03:23:15.118,22.227895800,114.239949800,147.6,,
T,2022-06-29 03:23:33.029,22.227998400,114.239948900,149.2,,
T,2022-06-29 03:23:59.921,22.228123300,114.239992200,152.0,,
T,2022-06-29 03:24:24.259,22.228240700,114.240084900,154.1,,
T,2022-06-29 03:24:54.522,22.228349800,114.240224200,156.9,,
T,2022-06-29 03:25:09.6,22.228419700,114.240336700,157.7,,
T,2022-06-29 03:25:21.648,22.228518100,114.240432200,158.0,,
T,2022-06-29 03:25:36.483,22.228593000,114.240536700,158.8,,
T,2022-06-29 03:25:57.081,22.228664800,114.240666700,160.4,,
T,2022-06-29 03:26:03.894,22.228725100,114.240709900,160.5,,
T,2022-06-29 03:26:16.269,22.228824500,114.240825800,160.6,,
T,2022-06-29 03:26:47.901,22.228926500,114.240959500,163.8,,
T,2022-06-29 03:27:07.549,22.229084400,114.240981800,164.9,,
T,2022-06-29 03:27:36.703,22.229255700,114.241045400,167.4,,
T,2022-06-29 03:28:01.236,22.229331600,114.241137200,169.9,,
T,2022-06-29 03:29:04.753,22.229440100,114.241412900,176.8,,
T,2022-06-29 03:29:19.191,22.229608300,114.241481400,176.8,,
T,2022-06-29 03:29:32.838,22.229762500,114.241559900,175.9,,
T,2022-06-29 03:29:45.916,22.229771300,114.241652300,176.9,,
T,2022-06-29 03:30:06.964,22.229732500,114.241743400,179.2,,
T,2022-06-29 03:30:55.84,22.229645700,114.241933600,184.7,,
